shopNo,distCode,totalTransactions,meanTransactions,medianTransactions,maxTransactions,stdTransactions,totalOtherShopTrans,meanUtilization,meanPortability,totalRice,totalWheat,meanRiceWheatRatio,meanTransactionToCardRatio,totalRcs,volatilityCoeff,portabilityLoad,seasonalPeakTransactions,seasonalMeanTransactions,seasonalStdTransactions,seasonalPeakToMean,latitude,longitude,distName,shopStatus,pca1,pca2,pca3,kmeans_cluster,dbscan_cluster,clusterPersona
2084135,534,267462,874.0588235294117,848.0,1013,69.23244149007708,246420,1.383758072449386,0.9211177938308225,5298930.0,0.0,0.0,1.383758072449386,631.7777777777778,0.07920798878331721,0.9213271417995827,18234,15733.058823529413,1282.4363761308114,1.1589608991183793,18.439052,79.121435,Karimnagar,Active,4.812870733605741,0.28881574494426626,1.5471651092039909,0,0,Active Urban Shops
1673393,536,462024,1509.8823529411766,1416.0,2189,298.6818020915822,425592,1.2009202125412508,0.9214738380824654,11546370.0,2027106.0,5.6821858020876785,1.2009202125412508,1258.0555555555557,0.19781793032401812,0.921146953405018,39402,27177.882352941175,5532.672250847154,1.44978182951535,17.333317,78.459426,Hyderabad,Active,14.538926472623295,2.073791547582778,-0.3250671924341042,3,-1,High-Volume Urban Hubs
2084171,534,174366,569.8235294117648,569.0,714,95.94234044702704,160596,1.3906822398458336,0.9213361492659078,3425652.0,0.0,0.0,1.3906822398458336,409.77777777777777,0.16837202308242588,0.9210281820997213,12852,10256.823529411764,1777.200756642807,1.2530195106844224,18.452162,79.107195,Karimnagar,Active,2.9774159650896688,1.8239356383449123,2.422341737689494,0,0,Active Urban Shops
3384091,930,139158,454.7647058823529,482.0,607,109.30659330710579,128160,0.5328598815507188,0.9225672573096514,2802366.0,504108.0,5.565294513257228,0.5328598815507188,853.4444444444445,0.24035856761360735,0.9209675333074635,10926,8185.764705882353,2024.755279330436,1.3347561764325442,17.485483,78.423877,Medchal,Active,3.2884987935419154,3.544280734064359,0.19660502905617402,0,0,Active Urban Shops
1481062,538,201348,658.0,659.0,854,102.80167122453501,185400,0.6630193381320073,0.9206019224636177,4479426.0,0.0,0.0,0.6630193381320073,992.9444444444445,0.15623354289443012,0.9207938494546755,15372,11844.0,1904.2604863830995,1.297872340425532,16.731654,77.984626,Mahbubnagar,Active,4.220611172061432,2.2745271140729577,-0.024336800783883516,0,0,Active Urban Shops
1581065,537,107496,351.29411764705884,298.0,753,167.54825612109164,98946,0.43174219861869095,0.939380348093366,2450664.0,322380.0,6.39672893961631,0.43174219861869095,813.6666666666666,0.4769458061049159,0.9204621567314133,13554,6323.294117647059,3103.602498804935,2.1435030140656397,17.496813,78.318259,Ranga Reddy,Active,3.3691548690511532,7.358666081274912,1.0396039425200032,4,-1,Volatile Portability Hubs
3722021,934,136206,445.11764705882354,445.0,457,6.58058861931542,125370,1.8702422145328719,0.9205566968486254,2918898.0,0.0,0.0,1.8702422145328719,238.0,0.01478393108607931,0.9204440333024977,8226,8012.117647058823,121.8964121462057,1.0266948592573015,17.499359,78.314947,Sangareddy,Active,1.1969946825100692,-0.4395571306396015,3.4751302485238225,0,0,Active Urban Shops
1423007,538,101106,330.4117647058824,332.0,395,32.36219802698663,93060,0.7315409605336727,0.9185985610702472,2145006.0,0.0,0.0,0.7315409605336727,451.6666666666667,0.09794505366899994,0.9204201531066406,7110,5947.411764705882,599.4654972164296,1.1954780131742924,16.754292,78.144613,Mahbubnagar,Active,0.7058698146987435,1.9647633384129504,0.8995286651492234,0,0,Active Urban Shops
1672214,536,424224,1386.3529411764705,1524.0,1714,352.2371122139595,390240,1.1500788216070807,0.922071998295447,10577718.0,1639440.0,6.493460813032833,1.1500788216070807,1205.4444444444443,0.25407463117945145,0.9198913781398507,30852,24954.352941176472,6524.711190362916,1.2363374066530888,17.338769,78.480434,Hyderabad,Active,13.569787111237007,2.578847262947569,-0.11069989631562004,3,-1,High-Volume Urban Hubs
1672225,536,236862,774.0588235294117,913.0,1147,343.2672759788729,217854,0.6436512908504128,0.9182635968659217,6321618.0,1100898.0,5.667016656981486,0.6436512908504128,1202.611111111111,0.44346406958285883,0.9197507409377612,20646,13933.058823529413,6358.557230915163,1.4817995288395773,17.355154,78.483094,Hyderabad,Active,9.08259521936962,5.7758947785484,0.09230774398779422,3,-1,High-Volume Urban Hubs
1679997,536,242514,792.5294117647059,834.0,930,141.6801319446364,222984,0.9118852830080757,0.918644141979029,5401170.0,750492.0,8.391318957128346,0.9118852830080757,869.1111111111111,0.17876955711859413,0.9194685667631559,16740,14265.529411764706,2624.4308458608475,1.173458027165442,17.445024,78.516543,Hyderabad,Active,6.078707906621147,2.0203100652222377,0.3840976706364673,3,0,High-Volume Urban Hubs
1585656,537,435024,1421.6470588235295,1431.0,1621,113.67076245553562,399780,1.3757877625126982,0.9188464030848171,9184302.0,1117206.0,8.383999975344869,1.3757877625126982,1033.3333333333333,0.0799570904395939,0.9189837802052301,29178,25589.647058823528,2105.5955493985684,1.1402267461105595,17.329777,78.538307,Ranga Reddy,Active,10.43088887404987,-0.5149508830854497,0.18565866546596138,3,0,High-Volume Urban Hubs
1673317,536,228402,746.4117647058823,749.0,888,78.145935729083,209880,0.9165334232863072,0.9183834880863524,5342796.0,878922.0,6.154263006808092,0.9165334232863072,814.3888888888889,0.10469547697962102,0.918906139175664,15984,13435.411764705883,1447.5466770895305,1.1896918590905508,17.36936,78.449103,Hyderabad,Active,5.29636482355107,1.263787983567058,0.3049231751584798,3,0,High-Volume Urban Hubs
1673432,536,299178,977.7058823529412,979.0,1181,131.3828035933113,274878,0.7903847068334205,0.9185071801510895,7230564.0,1381320.0,5.236609929286208,0.7903847068334205,1237.0,0.1343786571858668,0.9187774502135853,21258,17598.70588235294,2433.6869089076013,1.207929727453222,17.325661,78.462656,Hyderabad,Active,8.341601992587345,1.4407466553224797,-0.6982099042238837,3,0,High-Volume Urban Hubs
2511004,922,132282,432.29411764705884,444.0,461,23.102304860654975,121428,0.9740022526379368,0.9179144385127184,2447118.0,0.0,0.0,0.9740022526379368,443.8333333333333,0.05344117330672671,0.9179480201387944,8298,7781.294117647059,427.93862946482795,1.0664035923254864,18.726295,79.985799,Jayashankar Bhupalpalli,Active,1.1917678734507895,0.9368381710462341,1.2199515862127839,0,0,Active Urban Shops
2236044,541,211140,690.0,666.0,874,71.70266474230606,193662,0.9702384506271118,0.9144469527475857,3944394.0,0.0,0.0,0.9702384506271118,711.1666666666666,0.10391690542363197,0.9172208013640238,15732,12420.0,1328.1938864488118,1.2666666666666666,17.253116,80.185021,Khammam,Active,3.6859877332686684,1.4429530002999764,0.8316750389094028,0,0,Active Urban Shops
1675519,536,453276,1481.2941176470588,1472.0,1700,95.81894691675184,415728,1.076004826399429,0.9171117832699515,11564874.0,1987776.0,5.8464423960207945,1.076004826399429,1376.6666666666667,0.06468597004148921,0.9171630529743467,30600,26663.29411764706,1774.9150601051977,1.1476451433563657,17.385311,78.444193,Hyderabad,Active,12.244216148723863,-0.6944778395594255,-1.2227485405702667,3,0,High-Volume Urban Hubs
3384016,930,301698,985.9411764705883,997.0,1125,66.78443278844013,276606,1.3904430744819298,0.9166114476197718,6095304.0,503352.0,19.7730821385467,1.3904430744819298,709.1666666666666,0.06773673154367174,0.916830738022791,20250,17746.941176470587,1237.090360007517,1.1410417039556113,17.45745,78.45334,Medchal,Active,6.178408150197954,-0.04702163244505553,1.1969485331564078,3,0,High-Volume Urban Hubs
1981040,532,203976,666.5882352941177,688.0,751,63.36224551118653,187002,0.809516067235896,0.9166376624967962,4670460.0,0.0,0.0,0.809516067235896,823.4444444444445,0.09505455115515098,0.9167843275679491,13518,11998.588235294117,1173.69901693447,1.1266325450052947,19.67949,78.520365,Adilabad,Active,3.6391980317046575,1.1350321674896076,0.22879222772351418,0,0,Active Urban Shops
4018061,937,107154,350.1764705882353,319.0,606,122.12265361724987,98208,0.6457525092446806,0.9210920157629691,2070234.0,0.0,0.0,0.6457525092446806,542.2777777777778,0.3487460291438346,0.9165126826810012,10908,6303.176470588235,2262.1552841066778,1.730556022173694,17.129248,79.615639,Suryapet,Active,2.0094226943390243,5.243937033499793,1.3785117863557543,4,0,Volatile Portability Hubs
3302065,930,322452,1053.764705882353,1055.0,1186,89.38249102067331,295506,0.9659047613775078,0.9164521883230592,6695316.0,765234.0,13.080976630820155,0.9659047613775078,1091.0,0.08482205801894867,0.9164340739086748,21348,18967.764705882353,1655.6885097072075,1.125488444791783,17.42486,78.547283,Medchal,Active,7.398201253467118,0.4107154737718057,-0.2653303020612427,3,0,High-Volume Urban Hubs
3384207,930,120528,393.88235294117646,376.0,516,44.32294912015451,110448,0.4575089833233721,0.9163301114744797,2419542.0,426618.0,5.670874510374105,0.4575089833233721,861.0,0.11252839531699921,0.9163679808841099,9288,7089.882352941177,821.0220674830352,1.3100358422939067,17.493682,78.450426,Medchal,Active,2.104864891234488,2.4789506012444935,-0.17061369413805713,0,0,Active Urban Shops
1585764,537,520056,1699.5294117647059,1668.0,2059,193.0924201999374,476514,1.2910544659107812,0.9162768875938511,10759788.0,1151802.0,10.519436165813628,1.2910544659107812,1316.388888888889,0.11361522717011407,0.9162744012183304,37062,30591.529411764706,3576.773233615165,1.2115118371867646,17.328155,78.588377,Ranga Reddy,Active,13.28693217184368,-0.09392307263207934,-0.5163938164326246,3,-1,High-Volume Urban Hubs
2111040,540,157968,516.2352941176471,537.0,554,43.08143485226091,144630,0.9234068809325946,0.9156756295734079,3166866.0,0.0,0.0,0.9234068809325946,559.0555555555555,0.08345309850597488,0.9155651777575206,9972,9292.235294117647,798.0247121339482,1.0731540565177757,18.008039,79.572398,Hanumakonda,Active,2.0719822091631603,1.104072035908686,0.9282047283176909,0,0,Active Urban Shops
3302129,930,185760,607.0588235294117,595.0,771,80.5347077439178,170028,0.6451209601800337,0.9153562309890879,3978000.0,447210.0,14.250236955855518,0.6451209601800337,941.0,0.13266376275645375,0.9153100775193799,13878,10927.058823529413,1491.795414533618,1.2700581395348836,17.508346,78.503401,Medchal,Active,4.01739129461648,2.124105394442383,-0.07549754466623808,0,0,Active Urban Shops
1673390,536,427266,1396.2941176470588,1332.0,2072,267.98874168554624,391068,1.116567851094281,0.9155740405564855,11005326.0,1893006.0,5.806681571820398,1.116567851094281,1250.5555555555557,0.19192857600599428,0.9152799427054809,37296,25133.29411764706,4964.125247270483,1.4839280448245356,17.33801,78.464204,Hyderabad,Active,13.452108727223964,2.128827068391109,-0.3946918042679333,3,-1,High-Volume Urban Hubs
1673305,536,188460,615.8823529411765,624.0,725,76.88884386249464,172476,0.7973204958880058,0.9157556345464178,4129992.0,501156.0,8.438928841356711,0.7973204958880058,772.4444444444445,0.12484339500118519,0.9151862464183381,13050,11085.882352941177,1424.2607680105905,1.1771728748806112,17.365286,78.457728,Hyderabad,Active,3.891284250639676,1.7222859964366786,0.34845416224705217,0,0,Active Urban Shops
1675612,536,516600,1688.235294117647,1672.0,1946,137.56633045491623,472644,1.5806855648926068,0.9149122837762858,11730348.0,1444914.0,8.141466035582122,1.5806855648926068,1068.0555555555557,0.08148528284785979,0.9149128919860627,35028,30388.235294117647,2548.2282945561346,1.1526829268292682,17.406484,78.401872,Hyderabad,Active,12.915263581389013,-1.0778726989433174,0.18309246659486622,3,-1,High-Volume Urban Hubs
3404011,931,51390,167.94117647058823,169.0,208,17.343675672258563,46980,0.34803270318799373,0.9152073644310504,1165086.0,0.0,0.0,0.34803270318799373,482.6111111111111,0.10327232449330843,0.9141856392294221,3744,3022.9411764705883,321.26789261227054,1.2385288966725043,16.508434,78.162251,Nagarkarnool,Active,-0.5363433658586794,2.6804812942639558,0.1844452928899253,0,0,Active Urban Shops
2084176,534,190044,621.0588235294117,613.0,742,79.93819213138572,173718,1.5132919558785172,0.9140686519125372,3683556.0,0.0,0.0,1.5132919558785172,410.44444444444446,0.12871275489993914,0.914093578329229,13356,11179.058823529413,1480.7457779185222,1.1947338511081644,18.451137,79.112207,Karimnagar,Active,3.107836530441764,1.1218790740739066,2.535350813506485,0,0,Active Urban Shops
3302122,930,186570,609.7058823529412,629.0,705,64.78594082992772,170478,0.6899782431025798,0.9142176376270723,3862206.0,454770.0,11.292697003248277,0.6899782431025798,883.6666666666666,0.10625769359467162,0.9137481910274964,12690,10974.70588235294,1200.0710273097322,1.1562952243125906,17.508322,78.503426,Medchal,Active,3.750732611845382,1.5793896285675861,-0.036768962052931724,0,0,Active Urban Shops
2084101,534,159948,522.7058823529412,524.0,643,49.64132101555836,146142,0.8887501930905897,0.9131242210107832,3289122.0,0.0,0.0,0.8887501930905897,588.2222222222222,0.09496989165704389,0.9136844474454198,11574,9408.70588235294,919.5376395712333,1.2301372946207518,18.430131,79.143903,Karimnagar,Active,2.3025826010079755,1.5541710330921148,0.901230730727029,0,0,Active Urban Shops
2084128,534,74952,244.94117647058823,224.0,684,119.62045086920699,68454,0.3560826689149709,0.9067717691084961,1551456.0,0.0,0.0,0.3560826689149709,687.8888888888889,0.48836399250156554,0.9133045148895294,12312,4408.941176470588,2215.805397327015,2.792507204610951,18.442117,79.136763,Karimnagar,Active,1.9031441043044417,8.705365347365351,1.4682209545790652,4,-1,Volatile Portability Hubs
2084172,534,172116,562.4705882352941,580.0,627,58.269589270486705,157140,1.3732135499573976,0.9126501958926678,3366954.0,0.0,0.0,1.3732135499573976,409.6666666666667,0.10359579769904559,0.9129889144530433,11286,10124.470588235294,1079.3645189211481,1.1147249529387158,18.440414,79.106896,Karimnagar,Active,2.4669248621691144,0.896005848321648,2.16529257346231,0,0,Active Urban Shops
3302139,930,191484,625.7647058823529,617.0,765,39.08960110023515,174798,0.8933151727809112,0.9129356225110162,4159008.0,393408.0,10.190276755496809,0.8933151727809112,700.5,0.062466931632261476,0.9128595600676819,13770,11263.764705882353,724.0814465075531,1.2225042301184432,17.523592,78.507854,Medchal,Active,3.4500370678607064,1.0677210387873135,0.521529481346376,0,0,Active Urban Shops
1671144,536,259020,846.4705882352941,872.0,937,85.0564371036525,236430,1.5552248145767111,0.9124451203232334,5753988.0,628668.0,9.159701726195513,1.5552248145767111,544.2777777777778,0.10048362965685145,0.9127866574009729,16866,15236.470588235294,1575.554272218473,1.1069492703266157,17.352154,78.521589,Hyderabad,Active,5.489383607819061,0.30270191264395296,1.9575070303689455,3,0,High-Volume Urban Hubs
1672317,536,305424,998.1176470588235,1001.0,1135,91.62009523840688,278766,0.9208199707872913,0.913067280172047,7734888.0,1306620.0,5.910547778769751,0.9208199707872913,1083.9444444444443,0.09179288183951655,0.9127180575200378,20430,17966.117647058825,1697.1370702727925,1.137140499764262,17.315288,78.468894,Hyderabad,Active,7.860994875491741,0.5793635078877696,-0.44054905360061036,3,0,High-Volume Urban Hubs
1671177,536,235224,768.7058823529412,768.0,862,51.72447590751817,214668,0.7363083164300203,0.9127056734220041,5976540.0,1103058.0,5.418706201997818,0.7363083164300203,1044.0,0.06728773266206067,0.9126109580655035,15516,13836.70588235294,958.1252374237073,1.1213651668197124,17.361699,78.490124,Hyderabad,Active,5.659812414265591,0.763654380400907,-0.5495028233979983,3,0,High-Volume Urban Hubs
1676688,536,306198,1000.6470588235294,1015.0,1118,79.21023866492212,279414,1.2358162233308088,0.9125336709885047,6672924.0,1175076.0,5.737452081489434,1.2358162233308088,809.7222222222222,0.0791590181237832,0.9125271882899301,20124,18011.647058823528,1467.2614346622277,1.1172770560225738,17.40946,78.50723,Hyderabad,Active,7.179938847804192,0.18758618803996516,0.6003072789863277,3,0,High-Volume Urban Hubs
3302055,930,181080,591.7647058823529,589.0,730,41.831788791776226,165150,0.9929305276482153,0.9117753886262836,3851514.0,266400.0,13.197941130848134,0.9929305276482153,596.0,0.0706899015367988,0.9120278330019881,13140,10651.764705882353,774.8767264387739,1.2335984095427435,17.391574,78.536927,Medchal,Active,3.0299192753580892,1.1412642853177624,0.9487030632768236,0,0,Active Urban Shops
3302168,930,134820,440.5882352941176,440.0,487,19.52871930084867,122958,0.5920563623529186,0.9119281519348413,2706480.0,407934.0,9.495251448969043,0.5920563623529186,744.1666666666666,0.04432419600993691,0.9120160213618158,8766,7930.588235294118,361.742840085248,1.1053404539385847,17.470553,78.541722,Medchal,Active,1.9290013349274326,1.266089029696381,-0.060499789989734216,0,0,Active Urban Shops
1585708,537,370998,1212.4117647058824,1226.0,1382,85.67238623253844,338328,1.3382057231308504,0.9121039523804539,8091756.0,855036.0,10.209414804031343,1.3382057231308504,906.0,0.07066278035772905,0.9119402260928631,24876,21823.41176470588,1586.9638881691483,1.1398767648343118,17.35833,78.547331,Ranga Reddy,Active,8.445900715835588,-0.3598201266396753,0.4855399904421435,3,0,High-Volume Urban Hubs
3302007,930,356832,1166.1176470588234,1136.0,1440,100.16373095604855,325278,1.1668404306861386,0.9111441855572489,7635798.0,435834.0,10.630832007008932,1.1668404306861386,1000.0,0.08589504773268894,0.9115718321226796,25920,20990.117647058825,1855.396247515369,1.234866828087167,17.404763,78.561712,Medchal,Active,7.959272315162401,0.24852511232025737,0.2080279229959709,3,0,High-Volume Urban Hubs
1671206,536,261126,853.3529411764706,864.0,963,52.254794504410484,237870,1.2358587410830475,0.9109424318136478,5920506.0,747666.0,7.940648244635182,1.2358587410830475,690.5,0.06123468026297499,0.9109395464258634,17334,15360.35294117647,967.9486647787985,1.1284896946301786,17.373512,78.522314,Hyderabad,Active,5.46433215122467,0.16243667327208497,0.9184972414913227,3,0,High-Volume Urban Hubs
